id,nome,categoria,valor
206934,Sony Smart TV 4K Elite Edition 9383,Eletrônicos,4674.99
208400,Corsair Notebook ROG Strix 1772,Informática,5894.29
210540,Bose Smart TV 4K Series X 9284,Eletrônicos,4979.76
227717,Nokia Capa de Silicone Edition 3402,Comunicação,5795.01
278692,Dell Mouse Sem Fio G Series 7746,Informática,1949.63
283297,Motorola Power Bank Edition 9708,Comunicação,3619.55
43047,HP SSD 1TB NVMe MacBook Air 5370,Informática,4513.64
20281,LG Protetor de Surto Pro 2024 5017,Eletrônicos,11386.77
165539,Philips Soundbar Elite Edition 580,Eletrônicos,2466.43
296858,MSI Teclado Mecânico ThinkPad 5733,Informática,5769.34
24257,Motorola Smartwatch Galaxy S23 8817,Comunicação,1056.94
38506,Oppo Capa de Silicone Galaxy S23 9483,Comunicação,5428.57
40651,Nokia Power Bank Carbon Edition 9186,Comunicação,6862.94
179765,Sony Smart TV 4K Pro 2024 1152,Eletrônicos,6869.89
181368,Logitech Teclado Mecânico Inspiron 2874,Informática,12417.38
101643,Razer Roteador Wi-Fi 6 ThinkPad 5927,Informática,13493.69
219710,JBL Protetor de Surto QLED 9162,Eletrônicos,8353.35
294708,Bose Home Theater OLED 5676,Eletrônicos,11034.01
216753,Huawei Carregador Rápido Edition 7412,Comunicação,6536.09
110044,Realme Power Bank Redmi Note 6251,Comunicação,372.22
29606,Nokia Modem 5G Galaxy S23 3883,Comunicação,3604.88
84366,Apple Monitor Gamer G Series 5531,Informática,10555.67
163755,Philips Fone de Ouvido Bluetooth Elite Edition 400,Eletrônicos,9533.62
87043,LG Home Theater Elite Edition 9144,Eletrônicos,9292.93
251250,Apple Power Bank Galaxy S23 6199,Comunicação,2971.36
12390,Lenovo Webcam Full HD G Series 8883,Informática,4075.14
61380,Oppo Headset com Microfone Global 1018,Comunicação,2525.19
25826,Nokia Película de Vidro Carbon Edition 1788,Comunicação,4502.87
221606,TCL Smart TV 4K Plus 2838,Eletrônicos,2744.79
103353,Dell Webcam Full HD ROG Strix 9656,Informática,14391.63
276867,Samsung Capa de Silicone Edition 4699,Comunicação,3140.71
281367,JBL Cabo HDMI 2.1 QLED 8923,Eletrônicos,6071.31
126834,Asus Monitor Gamer MacBook Air 3204,Informática,14069.6
181261,MSI Roteador Wi-Fi 6 G Series 987,Informática,1025.46
164565,MSI SSD 1TB NVMe Inspiron 5890,Informática,6651.1
97572,Nokia Headset com Microfone iPhone 15 7086,Comunicação,4136.26
229469,TCL Fone de Ouvido Bluetooth Crystal 8139,Eletrônicos,9069.78
183719,Realme Película de Vidro Pixel 8 7696,Comunicação,6164.26
246817,Dell Mouse Sem Fio Nitro 5 1250,Informática,9808.48
282177,Panasonic Cabo HDMI 2.1 OLED 6877,Eletrônicos,7285.99
299751,Huawei Headset com Microfone Carbon Edition 256,Comunicação,7730.15
24649,Nokia Capa de Silicone Galaxy S23 5162,Comunicação,742.75
80569,Samsung Micro-ondas Pro 2024 8664,Eletrônicos,6800.85
149954,Dell Notebook Vostro 8962,Informática,2302.95
133140,Lenovo Teclado Mecânico Legion 2077,Informática,11964.33
35349,TCL Caixa de Som Echo OLED 7674,Eletrônicos,6561.73
150789,Huawei Capa de Silicone Edition 9589,Comunicação,344.56
220224,LG Micro-ondas OLED 983,Eletrônicos,2683.03
192323,Realme Capa de Silicone Carbon Edition 475,Comunicação,4447.53
300007,Acer Mouse Sem Fio Legion 2804,Informática,6756.8
225039,Bose Fone de Ouvido Bluetooth OLED 1161,Eletrônicos,11424.12
138789,Corsair Teclado Mecânico Legion 9568,Informática,7276.97
73056,Asus Teclado Mecânico Legion 6540,Informática,5854.21
217575,Corsair Webcam Full HD Legion 8423,Informática,6050.15
48290,LG Fone de Ouvido Bluetooth Pro 2024 7350,Eletrônicos,11040.42
145222,Panasonic Protetor de Surto OLED 6988,Eletrônicos,3293.72
226445,Lenovo Notebook Nitro 5 3050,Informática,6927.1
16130,Acer Teclado Mecânico G Series 2542,Informática,3797.96
242430,Dell Monitor Gamer ROG Strix 7055,Informática,11413.34
191280,Sony Smart TV 4K Plus 8574,Eletrônicos,7632.81
49442,Samsung Smartphone Global 9423,Comunicação,3696.5
268053,Philips Cabo HDMI 2.1 Crystal 9851,Eletrônicos,5341.89
265079,Panasonic Fone de Ouvido Bluetooth Plus 7950,Eletrônicos,11339.48
204123,Samsung Home Theater Ultra Slim 445,Eletrônicos,5371.63
112310,Asus Roteador Wi-Fi 6 Legion 3877,Informática,13467.36
250025,Huawei Power Bank Redmi Note 4156,Comunicação,3528.31
11170,MSI Webcam Full HD Legion 5058,Informática,810.73
1956,Dell Teclado Mecânico Vostro 1002,Informática,12134.52
95640,Xiaomi Power Bank Edition 4295,Comunicação,6750.05
250267,HP SSD 1TB NVMe ROG Strix 471,Informática,6293.58
140769,Philips Micro-ondas Series X 421,Eletrônicos,8056.44
229466,MSI Webcam Full HD Legion 4013,Informática,1954.08
7567,Huawei Película de Vidro Edition 5570,Comunicação,2859.6
178977,HP Webcam Full HD Inspiron 3402,Informática,8016.27
266014,Apple SSD 1TB NVMe MacBook Air 9541,Informática,11316.85
148697,Sony Caixa de Som Echo Pro 2024 5050,Eletrônicos,6407.76
153778,MSI Roteador Wi-Fi 6 ROG Strix 8956,Informática,10437.47
108078,JBL Soundbar OLED 46,Eletrônicos,8364.79
144045,Sony Soundbar Series X 1331,Eletrônicos,11310.74
28307,Acer Teclado Mecânico ROG Strix 2998,Informática,12913.7
65216,LG Soundbar Series X 6015,Eletrônicos,6163.33
24450,Philips Cabo HDMI 2.1 Plus 6016,Eletrônicos,3440.13
252117,Razer Roteador Wi-Fi 6 MacBook Air 55,Informática,8019.01
98170,Bose Fone de Ouvido Bluetooth Ultra Slim 8196,Eletrônicos,1671.76
55794,Philips Cabo HDMI 2.1 Series X 9925,Eletrônicos,11055.13
77186,Razer Notebook MacBook Air 5291,Informática,8243.41
161200,Acer Notebook Inspiron 6628,Informática,1566.4
163440,Corsair Notebook G Series 4869,Informática,14853.24
16915,Apple Power Bank Galaxy S23 4608,Comunicação,5600.79
55814,HP SSD 1TB NVMe MacBook Air 6105,Informática,5297.71
231091,Dell SSD 1TB NVMe Legion 1536,Informática,12842.82
240599,JBL Micro-ondas Series X 1846,Eletrônicos,3003.38
65991,Sony Micro-ondas QLED 1118,Eletrônicos,5669.77
6359,Motorola Película de Vidro iPhone 15 5747,Comunicação,2889.74
213323,Panasonic Smart TV 4K QLED 7452,Eletrônicos,7463.41
129197,Oppo Smartwatch Global 5854,Comunicação,343.75
84577,Huawei Power Bank iPhone 15 1453,Comunicação,3063.87
279890,Realme Smartphone Redmi Note 5776,Comunicação,4441.84
277398,Realme Carregador Rápido iPhone 15 9915,Comunicação,3690.72
124556,Apple Carregador Rápido Galaxy S23 1809,Comunicação,4878.51
45662,Motorola Modem 5G Carbon Edition 4309,Comunicação,2080.45
183458,Acer Monitor Gamer G Series 631,Informática,4076.22
221055,Logitech Placa de Vídeo RTX Inspiron 3716,Informática,8378.15
26183,Huawei Modem 5G Global 7618,Comunicação,4044.64
198422,Acer Monitor Gamer ROG Strix 7417,Informática,4561.17
218184,Philips Fone de Ouvido Bluetooth QLED 4621,Eletrônicos,10735.99
65845,Samsung Modem 5G Moto G 4164,Comunicação,977.73
5582,Corsair Mouse Sem Fio Vostro 5079,Informática,2869.11
122970,Apple Carregador Rápido Edition 2038,Comunicação,3745.51
86880,Huawei Carregador Rápido Pixel 8 8006,Comunicação,6777.38
111877,Xiaomi Capa de Silicone Redmi Note 1517,Comunicação,7611.14
147472,Samsung Protetor de Surto QLED 5545,Eletrônicos,2853.08
73474,Corsair Placa de Vídeo RTX Legion 6886,Informática,3755.92
118642,Asus Roteador Wi-Fi 6 ROG Strix 7438,Informática,13328.61
228608,Apple Power Bank Moto G 5998,Comunicação,6668.36
139365,LG Home Theater Ultra Slim 3923,Eletrônicos,5075.96
298158,Philips Home Theater Pro 2024 5357,Eletrônicos,7332.46
202686,Samsung Headset com Microfone Edition 9234,Comunicação,934.26
267861,Motorola Power Bank Moto G 8383,Comunicação,1951.67
42863,Dell SSD 1TB NVMe Nitro 5 9851,Informática,1225.0
265685,TCL Caixa de Som Echo Series X 6679,Eletrônicos,8053.66
14103,Acer Teclado Mecânico MacBook Air 8091,Informática,1070.24
193871,Motorola Headset com Microfone Pixel 8 9134,Comunicação,4777.02
97479,Samsung Carregador Rápido Global 3572,Comunicação,2242.91
64129,LG Fone de Ouvido Bluetooth Series X 4030,Eletrônicos,3406.27
139355,Xiaomi Carregador Rápido Redmi Note 4619,Comunicação,1591.31
85175,Oppo Power Bank Redmi Note 8429,Comunicação,6341.47
166360,Samsung Protetor de Surto Pro 2024 8455,Eletrônicos,3382.42
270103,Bose Home Theater Crystal 1151,Eletrônicos,2918.67
208196,MSI Teclado Mecânico Legion 1349,Informática,9647.59
139077,Dell Mouse Sem Fio Inspiron 7294,Informática,1908.39
157393,JBL Smart TV 4K Plus 1545,Eletrônicos,4610.69
135533,Huawei Power Bank Redmi Note 6092,Comunicação,334.41
176232,Corsair Monitor Gamer Legion 1359,Informática,11328.14
219495,Xiaomi Modem 5G iPhone 15 2268,Comunicação,5516.95
32235,Samsung Home Theater Elite Edition 6584,Eletrônicos,6822.6
157777,TCL Home Theater Ultra Slim 6739,Eletrônicos,11945.11
59089,Xiaomi Modem 5G Pixel 8 1154,Comunicação,3509.94
27359,TCL Home Theater QLED 9870,Eletrônicos,9702.01
86545,Apple Headset com Microfone Moto G 1031,Comunicação,7631.82
264423,Nokia Modem 5G Galaxy S23 8748,Comunicação,2144.45
103527,Lenovo Placa de Vídeo RTX Vostro 6120,Informática,4983.06
208892,Acer Placa de Vídeo RTX MacBook Air 8967,Informática,13364.66
200934,Samsung Home Theater Ultra Slim 2994,Eletrônicos,1809.63
166591,Acer Webcam Full HD ThinkPad 5103,Informática,12458.48
222706,Oppo Modem 5G Pixel 8 4849,Comunicação,7128.57
213921,Logitech Placa de Vídeo RTX Inspiron 9854,Informática,2664.46
165162,Lenovo SSD 1TB NVMe MacBook Air 9324,Informática,13805.66
135055,Apple Webcam Full HD Nitro 5 2226,Informática,6937.45
114599,LG Caixa de Som Echo Crystal 3997,Eletrônicos,8572.46
181634,Nokia Smartphone iPhone 15 5506,Comunicação,4365.02
193109,Sony Fone de Ouvido Bluetooth Crystal 5436,Eletrônicos,10844.51
198449,JBL Micro-ondas Elite Edition 487,Eletrônicos,5230.86
73017,Corsair Teclado Mecânico MacBook Air 9063,Informática,7163.86
255628,MSI Placa de Vídeo RTX Vostro 5664,Informática,3112.32
292027,Samsung Caixa de Som Echo Ultra Slim 1448,Eletrônicos,7099.99
89409,Acer Placa de Vídeo RTX Nitro 5 4314,Informática,12263.93
94857,Samsung Cabo HDMI 2.1 OLED 2049,Eletrônicos,11176.85
141618,Panasonic Fone de Ouvido Bluetooth Elite Edition 5,Eletrônicos,8739.0
123278,Bose Home Theater Ultra Slim 955,Eletrônicos,6405.42
117794,JBL Protetor de Surto Plus 7171,Eletrônicos,2206.35
31545,Xiaomi Smartphone Edition 8236,Comunicação,6465.27
122353,Apple Carregador Rápido Edition 4264,Comunicação,3514.65
212606,Dell Webcam Full HD Inspiron 6190,Informática,1738.76
37843,JBL Soundbar Pro 2024 8980,Eletrônicos,4303.66
174477,Realme Smartphone Global 9698,Comunicação,6575.86
74681,Asus Webcam Full HD MacBook Air 4767,Informática,4829.68
281955,Apple Película de Vidro Moto G 9387,Comunicação,6120.17
243771,Corsair Teclado Mecânico Nitro 5 5109,Informática,9027.54
229104,JBL Smart TV 4K Series X 6168,Eletrônicos,7601.68
31751,Huawei Carregador Rápido Galaxy S23 2006,Comunicação,2405.71
52823,Acer Teclado Mecânico Nitro 5 5598,Informática,4973.77
157611,Samsung Protetor de Surto QLED 3028,Eletrônicos,10398.65
270515,Motorola Capa de Silicone Global 3473,Comunicação,2327.2
56455,Apple Capa de Silicone Global 1821,Comunicação,7168.46
116127,Panasonic Soundbar QLED 825,Eletrônicos,6356.73
286775,Motorola Smartwatch Redmi Note 2287,Comunicação,1456.9
210510,Logitech Placa de Vídeo RTX G Series 4962,Informática,4360.28
26907,Philips Home Theater Plus 8644,Eletrônicos,1505.64
230828,Sony Protetor de Surto Ultra Slim 1715,Eletrônicos,6387.22
30017,Apple Modem 5G Edition 1654,Comunicação,6046.8
53161,Nokia Smartphone Pixel 8 7845,Comunicação,6128.63
92088,LG Soundbar Plus 7038,Eletrônicos,5129.07
131978,Xiaomi Smartphone Moto G 648,Comunicação,4615.24
87824,Panasonic Protetor de Surto Pro 2024 6960,Eletrônicos,7681.96
239010,Philips Smart TV 4K Elite Edition 2017,Eletrônicos,5048.01
55777,Apple Capa de Silicone Pixel 8 6474,Comunicação,6332.52
247687,TCL Caixa de Som Echo QLED 5399,Eletrônicos,9015.42
169914,Nokia Capa de Silicone Edition 5340,Comunicação,2121.87
54094,Nokia Smartwatch Pixel 8 3766,Comunicação,6997.6
260667,Xiaomi Carregador Rápido Global 8566,Comunicação,5034.37
14333,MSI Teclado Mecânico Legion 6243,Informática,5274.23
274451,Huawei Carregador Rápido iPhone 15 3503,Comunicação,1406.48
282636,TCL Micro-ondas Ultra Slim 2235,Eletrônicos,11888.36
126232,Logitech Monitor Gamer Vostro 9317,Informática,7510.57
21376,Dell Placa de Vídeo RTX MacBook Air 757,Informática,13155.95
235862,Apple Mouse Sem Fio Inspiron 9441,Informática,14697.36
275891,Samsung Capa de Silicone iPhone 15 6596,Comunicação,1996.1
29661,HP Placa de Vídeo RTX Inspiron 1410,Informática,7384.75
89944,Logitech Notebook MacBook Air 5829,Informática,14922.36
298606,Sony Soundbar Ultra Slim 9951,Eletrônicos,10488.02
201292,Panasonic Soundbar Elite Edition 5665,Eletrônicos,4293.36
200134,Nokia Modem 5G Pixel 8 217,Comunicação,7883.05
57957,Razer Mouse Sem Fio MacBook Air 497,Informática,1215.34
162035,TCL Soundbar OLED 2272,Eletrônicos,8873.79
144229,Apple Power Bank Global 5528,Comunicação,6223.57
257836,Motorola Power Bank Galaxy S23 8917,Comunicação,5225.25
235555,Samsung Carregador Rápido Carbon Edition 2486,Comunicação,3840.75
193438,Razer Roteador Wi-Fi 6 Legion 3875,Informática,12550.23
40319,Dell SSD 1TB NVMe Legion 7205,Informática,12153.1
74936,Panasonic Cabo HDMI 2.1 Crystal 3998,Eletrônicos,5023.8
254972,Bose Smart TV 4K Ultra Slim 6857,Eletrônicos,5152.46
244371,Bose Micro-ondas Plus 462,Eletrônicos,10625.65
243178,Logitech Mouse Sem Fio ROG Strix 4116,Informática,12159.46
175631,Razer Teclado Mecânico Legion 8790,Informática,8633.75
137453,Corsair SSD 1TB NVMe Vostro 4276,Informática,11467.47
273242,Philips Soundbar Plus 7355,Eletrônicos,10824.62
285549,Dell Webcam Full HD Legion 6710,Informática,11259.21
101259,Samsung Caixa de Som Echo Crystal 3665,Eletrônicos,2546.96
4151,Logitech SSD 1TB NVMe Vostro 1388,Informática,2660.88
155150,Acer SSD 1TB NVMe Vostro 8717,Informática,2219.25
69426,JBL Home Theater Ultra Slim 3133,Eletrônicos,7279.57
133904,Samsung Smartphone Galaxy S23 499,Comunicação,2889.63
242618,Dell Placa de Vídeo RTX ROG Strix 4996,Informática,12760.45
214130,LG Soundbar Pro 2024 8367,Eletrônicos,8628.13
73089,Dell Roteador Wi-Fi 6 Vostro 8328,Informática,12611.99
79812,TCL Smart TV 4K Plus 1924,Eletrônicos,6594.54
160871,Apple Smartphone Redmi Note 8761,Comunicação,6020.52
220137,LG Cabo HDMI 2.1 QLED 1636,Eletrônicos,8689.35
69091,JBL Home Theater Crystal 6423,Eletrônicos,7925.56
48864,JBL Fone de Ouvido Bluetooth Series X 6921,Eletrônicos,7925.24
141834,Acer Mouse Sem Fio Legion 2329,Informática,1186.32
199360,Logitech SSD 1TB NVMe Inspiron 4270,Informática,6450.66
103950,Razer Notebook Nitro 5 2607,Informática,1604.91
80914,Xiaomi Capa de Silicone Pixel 8 8507,Comunicação,3810.72
131239,Xiaomi Headset com Microfone Edition 5417,Comunicação,7750.99
164783,Philips Soundbar Pro 2024 589,Eletrônicos,3766.42
90895,Razer SSD 1TB NVMe Legion 469,Informática,4383.11
78359,Asus SSD 1TB NVMe Vostro 1479,Informática,1736.93
74040,TCL Fone de Ouvido Bluetooth OLED 9291,Eletrônicos,8392.68
20597,HP Placa de Vídeo RTX ThinkPad 438,Informática,9524.37
107884,Samsung Smartphone Carbon Edition 4325,Comunicação,1158.96
11898,Samsung Smart TV 4K Crystal 8627,Eletrônicos,11451.71
262085,Xiaomi Power Bank Moto G 748,Comunicação,5875.23
42169,Realme Power Bank Pixel 8 9005,Comunicação,3681.62
213276,Logitech SSD 1TB NVMe MacBook Air 6267,Informática,10702.79
6886,Huawei Power Bank Pixel 8 9317,Comunicação,614.87
123230,Apple Carregador Rápido iPhone 15 9347,Comunicação,4881.99
295258,HP Monitor Gamer ROG Strix 4509,Informática,13500.81
67752,Realme Smartwatch Global 8514,Comunicação,6987.97
183891,Asus Monitor Gamer Legion 9252,Informática,9473.99
149840,Huawei Capa de Silicone Edition 8309,Comunicação,1824.54
91129,Bose Soundbar Series X 4189,Eletrônicos,10982.27
294295,Bose Smart TV 4K Pro 2024 7153,Eletrônicos,6133.24
77138,Samsung Película de Vidro Moto G 7779,Comunicação,4280.64
153085,Dell Monitor Gamer MacBook Air 5726,Informática,729.13
64370,MSI Monitor Gamer ROG Strix 7759,Informática,10504.31
33951,Samsung Smartwatch Carbon Edition 4040,Comunicação,6807.54
255051,Xiaomi Smartwatch Edition 1016,Comunicação,7116.74
248115,Philips Micro-ondas Plus 5926,Eletrônicos,6235.0
153332,Samsung Modem 5G Global 444,Comunicação,2687.1
297512,Nokia Power Bank Moto G 4533,Comunicação,6041.66
30936,Realme Smartphone Carbon Edition 2848,Comunicação,5247.8
140947,Realme Capa de Silicone Carbon Edition 5509,Comunicação,1490.78
136028,JBL Cabo HDMI 2.1 OLED 5599,Eletrônicos,3703.07
121524,HP Teclado Mecânico Legion 3243,Informática,881.98
249028,Xiaomi Capa de Silicone Carbon Edition 947,Comunicação,6619.02
93750,Nokia Power Bank Edition 894,Comunicação,7311.97
298392,Apple Roteador Wi-Fi 6 G Series 8524,Informática,5971.8
14178,Philips Protetor de Surto Elite Edition 4662,Eletrônicos,10062.47
107602,Razer Placa de Vídeo RTX Nitro 5 8317,Informática,13638.47
40272,MSI Notebook ROG Strix 7948,Informática,5596.14
158251,HP Teclado Mecânico G Series 4207,Informática,4573.91
125736,Dell Placa de Vídeo RTX Vostro 8752,Informática,14598.82
235031,HP Teclado Mecânico Nitro 5 9392,Informática,11491.35
97800,Motorola Modem 5G Redmi Note 4205,Comunicação,2941.83
279872,TCL Fone de Ouvido Bluetooth Series X 3851,Eletrônicos,8167.32
132544,Dell Webcam Full HD Inspiron 5429,Informática,10583.73
299240,HP Notebook G Series 999,Informática,6622.8
140466,LG Caixa de Som Echo Pro 2024 6575,Eletrônicos,9502.65
100142,Bose Micro-ondas Series X 7904,Eletrônicos,7542.04
118882,Panasonic Soundbar Ultra Slim 3546,Eletrônicos,9592.16
188732,LG Home Theater OLED 1119,Eletrônicos,8052.07
207136,LG Fone de Ouvido Bluetooth QLED 6802,Eletrônicos,6444.51
65040,Acer Roteador Wi-Fi 6 MacBook Air 3744,Informática,3824.13
270943,Sony Caixa de Som Echo OLED 2607,Eletrônicos,4159.83
263846,Sony Smart TV 4K Elite Edition 8705,Eletrônicos,7966.89
53183,Xiaomi Capa de Silicone Moto G 4154,Comunicação,4007.87
13198,TCL Fone de Ouvido Bluetooth OLED 699,Eletrônicos,8604.95
123716,Asus SSD 1TB NVMe G Series 5700,Informática,11610.91
210248,JBL Home Theater Elite Edition 9258,Eletrônicos,9262.1
44061,Lenovo Monitor Gamer ROG Strix 2417,Informática,8126.3
85845,Apple Smartwatch Galaxy S23 8157,Comunicação,1655.42
244506,Logitech Monitor Gamer G Series 4144,Informática,11037.86
275751,Oppo Smartphone Pixel 8 5701,Comunicação,1333.83
283026,LG Fone de Ouvido Bluetooth Pro 2024 9654,Eletrônicos,9593.28
298372,Xiaomi Headset com Microfone Redmi Note 1179,Comunicação,2053.77
105628,Samsung Home Theater QLED 5801,Eletrônicos,7061.71
103752,TCL Micro-ondas Series X 3689,Eletrônicos,2293.89
42554,Asus Roteador Wi-Fi 6 Nitro 5 3218,Informática,5392.5
251504,Philips Protetor de Surto Crystal 5518,Eletrônicos,7706.7
226989,Acer Monitor Gamer ROG Strix 7750,Informática,10391.5
245615,Philips Caixa de Som Echo Crystal 9416,Eletrônicos,7280.18
150871,Asus Notebook MacBook Air 6078,Informática,13752.03
165277,MSI SSD 1TB NVMe G Series 3818,Informática,5139.48
136468,Motorola Smartwatch Carbon Edition 9740,Comunicação,4393.47
184308,Bose Caixa de Som Echo OLED 9589,Eletrônicos,9926.98
98176,Oppo Headset com Microfone Redmi Note 3820,Comunicação,6254.8
240750,Huawei Película de Vidro Carbon Edition 3080,Comunicação,5750.07
15671,Apple Modem 5G Redmi Note 3707,Comunicação,76.77
172139,Lenovo Roteador Wi-Fi 6 Vostro 2394,Informática,4191.37
211170,TCL Smart TV 4K QLED 3223,Eletrônicos,11548.39
127230,Asus Webcam Full HD Vostro 3602,Informática,2148.16
125770,HP Monitor Gamer Inspiron 9754,Informática,509.18
30918,Dell Placa de Vídeo RTX G Series 9310,Informática,10068.36
97444,Acer Roteador Wi-Fi 6 G Series 1625,Informática,4301.65
174122,Samsung Caixa de Som Echo Crystal 3342,Eletrônicos,9387.99
63587,Panasonic Fone de Ouvido Bluetooth Pro 2024 2151,Eletrônicos,1549.93
206337,Motorola Capa de Silicone Edition 5404,Comunicação,808.15
229105,Dell Notebook Legion 6668,Informática,9708.14
149563,MSI Mouse Sem Fio ThinkPad 6914,Informática,3224.09
293584,Lenovo Placa de Vídeo RTX ThinkPad 5999,Informática,1812.23
292791,JBL Cabo HDMI 2.1 Ultra Slim 302,Eletrônicos,5415.09
55841,Xiaomi Smartphone Moto G 2563,Comunicação,6234.02
274330,Samsung Home Theater Crystal 7496,Eletrônicos,10706.1
4048,Acer Roteador Wi-Fi 6 ROG Strix 6315,Informática,13557.19
78019,Motorola Headset com Microfone Moto G 5654,Comunicação,6529.62
205511,TCL Caixa de Som Echo Crystal 5430,Eletrônicos,9254.96
201845,Bose Cabo HDMI 2.1 QLED 6726,Eletrônicos,9348.48
250331,Corsair Placa de Vídeo RTX Legion 4505,Informática,3150.95
192820,Razer Teclado Mecânico G Series 6690,Informática,783.87
207508,TCL Smart TV 4K QLED 1795,Eletrônicos,8400.22
63389,Dell Webcam Full HD Inspiron 790,Informática,8961.82
284147,Corsair Teclado Mecânico ROG Strix 5165,Informática,8457.5
215999,Apple Roteador Wi-Fi 6 Vostro 4171,Informática,12770.97
181712,Apple Smartwatch iPhone 15 1614,Comunicação,6190.38
198057,Sony Caixa de Som Echo QLED 5182,Eletrônicos,2272.78
92028,Oppo Capa de Silicone Moto G 7071,Comunicação,2930.2
68384,Samsung Power Bank Global 6625,Comunicação,421.37
199257,Huawei Carregador Rápido Global 6049,Comunicação,5203.58
242909,Realme Película de Vidro Galaxy S23 6941,Comunicação,7187.51
100861,Motorola Carregador Rápido Edition 199,Comunicação,7745.25
245117,Bose Caixa de Som Echo OLED 3970,Eletrônicos,11044.26
6428,HP Roteador Wi-Fi 6 Nitro 5 8677,Informática,10109.52
43331,Asus Teclado Mecânico Nitro 5 438,Informática,13285.68
210950,LG Smart TV 4K Series X 6049,Eletrônicos,1620.03
299708,LG Cabo HDMI 2.1 Pro 2024 3433,Eletrônicos,10806.53
298869,Sony Caixa de Som Echo Series X 4146,Eletrônicos,2227.73
212791,Razer Teclado Mecânico MacBook Air 6539,Informática,2922.74
81244,Asus Mouse Sem Fio ROG Strix 8162,Informática,3218.54
246622,Nokia Capa de Silicone Global 419,Comunicação,3733.02
270353,Acer SSD 1TB NVMe Legion 9726,Informática,8945.84
25806,Sony Soundbar Ultra Slim 3614,Eletrônicos,2707.15
113513,HP Teclado Mecânico ROG Strix 1508,Informática,3547.67
37857,Nokia Power Bank Global 7379,Comunicação,4199.03
248680,Corsair Webcam Full HD MacBook Air 9611,Informática,13784.56
115588,LG Cabo HDMI 2.1 Elite Edition 1437,Eletrônicos,10549.92
268800,Oppo Smartphone Carbon Edition 2298,Comunicação,6066.24
290915,Logitech Webcam Full HD ROG Strix 1438,Informática,2395.49
70163,Samsung Modem 5G Edition 8290,Comunicação,6856.26
127012,HP Placa de Vídeo RTX Legion 1208,Informática,8922.5
213392,Philips Fone de Ouvido Bluetooth Plus 9504,Eletrônicos,2946.45
204713,Logitech Mouse Sem Fio Vostro 4861,Informática,4068.68
109650,Apple SSD 1TB NVMe Vostro 2222,Informática,11456.97
204290,Logitech Teclado Mecânico Vostro 4350,Informática,12162.27
97758,JBL Fone de Ouvido Bluetooth Elite Edition 6523,Eletrônicos,10549.84
295457,Nokia Modem 5G iPhone 15 6199,Comunicação,5705.27
67318,Logitech SSD 1TB NVMe Inspiron 509,Informática,4280.86
131756,LG Fone de Ouvido Bluetooth OLED 1905,Eletrônicos,4806.54
232924,Samsung Caixa de Som Echo Pro 2024 3596,Eletrônicos,2525.74
4880,Corsair Notebook ROG Strix 9275,Informática,692.94
192544,JBL Micro-ondas OLED 8832,Eletrônicos,5601.55
125986,Logitech Monitor Gamer MacBook Air 1331,Informática,5283.68
14246,Nokia Headset com Microfone Galaxy S23 1857,Comunicação,5300.62
280539,Motorola Smartwatch Carbon Edition 5427,Comunicação,7768.49
175871,Panasonic Micro-ondas Series X 5707,Eletrônicos,7326.49
285009,Logitech Webcam Full HD Vostro 3430,Informática,13032.99
114097,Motorola Smartphone iPhone 15 6694,Comunicação,5842.09
277628,Samsung Power Bank Pixel 8 4730,Comunicação,7137.79
2484,Asus Mouse Sem Fio G Series 5950,Informática,6769.64
99871,Lenovo Placa de Vídeo RTX Vostro 3798,Informática,10097.17
55931,Xiaomi Capa de Silicone Carbon Edition 8602,Comunicação,6790.92
273168,Acer Webcam Full HD Inspiron 8817,Informática,12237.41
126209,Corsair Teclado Mecânico Vostro 6143,Informática,4058.67
209562,Acer Teclado Mecânico Inspiron 2812,Informática,13313.4
89259,Samsung Micro-ondas Ultra Slim 3195,Eletrônicos,4646.18
211286,Motorola Headset com Microfone Galaxy S23 696,Comunicação,7060.26
43533,Oppo Carregador Rápido Galaxy S23 3991,Comunicação,4220.93
218129,MSI Roteador Wi-Fi 6 Nitro 5 7746,Informática,7345.33
20663,Bose Fone de Ouvido Bluetooth Plus 2895,Eletrônicos,6456.92
256695,Lenovo Webcam Full HD Nitro 5 862,Informática,10728.51
133863,Motorola Headset com Microfone Pixel 8 9207,Comunicação,3576.61
238126,Xiaomi Smartwatch iPhone 15 6421,Comunicação,4154.16
136767,Panasonic Protetor de Surto OLED 7507,Eletrônicos,5535.39
92459,HP Webcam Full HD Vostro 6632,Informática,13857.35
17470,LG Fone de Ouvido Bluetooth OLED 2266,Eletrônicos,9198.65
118464,Oppo Smartphone Edition 3929,Comunicação,4524.97
189737,Bose Home Theater Plus 7612,Eletrônicos,9399.47
43532,Lenovo Webcam Full HD MacBook Air 8646,Informática,4436.89
113303,JBL Fone de Ouvido Bluetooth Ultra Slim 2356,Eletrônicos,10115.33
160552,Dell Roteador Wi-Fi 6 Nitro 5 9202,Informática,11151.42
62198,Bose Soundbar Plus 1810,Eletrônicos,4297.81
111588,Logitech Roteador Wi-Fi 6 ROG Strix 1308,Informática,3127.42
242326,Razer Mouse Sem Fio G Series 1859,Informática,10750.08
28470,Oppo Película de Vidro Redmi Note 1490,Comunicação,7236.16
